session_id,visit_date,country,device_type,traffic_source,product_category_viewed,pages_viewed,time_on_site_minutes,added_to_cart,purchased,order_value_usd,cart_to_view_ratio,satisfaction_score,predicted_session_value,customer_segment
254,2023-12-27,2,0,4,5,6,6.4,1,0,0.0,0.14285714285714285,2.553870710295292,28.98486700026337,2
255,2023-10-21,3,2,0,2,9,4.32,1,1,89.71,0.1,6.723862729449322,43.47730050039505,1
256,2024-05-06,5,2,3,4,10,6.38,1,0,0.0,0.09090909090909091,2.5458898643256185,48.308111667105614,2
257,2024-07-24,0,1,3,3,10,4.68,0,1,83.75,0.0,6.8675179569034315,48.308111667105614,1
258,2024-07-01,5,2,2,3,6,8.11,1,1,59.03,0.14285714285714285,8.236233040702315,28.98486700026337,1
259,2024-03-26,3,0,1,1,2,4.25,1,0,0.0,0.3333333333333333,1.6959297685554668,9.661622333421123,0
260,2023-09-04,1,0,5,2,6,6.5,1,1,74.74,0.14285714285714285,7.593774940143655,28.98486700026337,1
261,2023-10-01,5,0,0,4,9,6.97,0,1,106.71,0.0,7.7813248204309655,43.47730050039505,1
262,2024-08-02,0,0,2,1,7,5.62,1,0,0.0,0.125,2.242617717478053,33.81567816697393,0
263,2024-02-03,5,0,0,5,5,7.84,0,0,0.0,0.0,3.128491620111732,24.154055833552807,2
264,2024-04-19,0,1,1,2,7,8.07,1,0,0.0,0.125,3.220271348762969,33.81567816697393,2
265,2024-03-08,1,1,0,3,4,7.48,0,1,37.51,0.0,7.984836392657622,19.323244666842246,1
266,2024-01-26,4,1,2,2,2,6.07,0,1,141.73,0.0,7.4221867517956905,9.661622333421123,1
267,2023-06-18,5,0,4,1,7,4.19,0,1,40.33,0.0,6.671987230646449,33.81567816697393,1
268,2023-09-29,1,0,1,2,4,8.84,1,1,106.21,0.2,8.52753391859537,19.323244666842246,1
269,2023-06-02,2,2,5,1,6,2.99,0,0,0.0,0.0,1.1931364724660816,28.98486700026337,0
270,2023-04-06,2,0,4,5,4,5.16,0,0,0.0,0.0,2.0590582601755787,19.323244666842246,0
271,2023-03-14,2,0,2,5,10,7.88,0,1,36.23,0.0,8.144453312051077,48.308111667105614,1
272,2024-02-23,3,0,0,4,4,8.89,0,0,0.0,0.0,3.5474860335195535,19.323244666842246,2
273,2023-06-17,1,0,2,2,5,6.49,0,0,0.0,0.0,2.589784517158819,24.154055833552807,2
274,2024-04-02,5,2,4,5,7,8.77,0,1,18.53,0.0,8.499600957701517,33.81567816697393,1
275,2023-04-23,3,2,5,5,3,7.36,0,1,133.53,0.0,7.936951316839585,14.492433500131686,1
276,2023-02-28,3,1,1,5,5,5.63,0,0,0.0,0.0,2.246608140462889,24.154055833552807,0
277,2023-10-16,0,0,5,3,7,4.07,0,1,28.45,0.0,6.624102154828412,33.81567816697393,1
278,2024-10-30,1,0,0,0,6,3.31,0,0,0.0,0.0,1.3208300079808462,28.98486700026337,0
279,2024-01-22,3,0,5,0,5,6.75,1,1,62.45,0.16666666666666666,7.693535514764565,24.154055833552807,1
280,2023-04-18,4,0,0,2,6,6.37,1,0,0.0,0.14285714285714285,2.5418994413407825,28.98486700026337,2
281,2023-12-18,5,0,1,1,7,7.1,0,0,0.0,0.0,2.833200319233839,33.81567816697393,2
282,2024-09-01,2,0,0,0,4,6.68,1,0,0.0,0.2,2.66560255387071,19.323244666842246,2
283,2023-03-24,1,1,1,2,7,5.95,0,1,58.06,0.0,7.374301675977653,33.81567816697393,1
284,2024-01-02,4,0,5,2,4,9.5,1,0,0.0,0.2,3.7909018355945734,19.323244666842246,2
285,2023-07-31,2,2,2,1,4,8.76,1,0,0.0,0.2,3.49561053471668,19.323244666842246,2
286,2024-01-01,1,0,1,2,3,9.41,1,1,52.31,0.25,8.754988028731045,14.492433500131686,1
287,2023-10-31,5,2,5,5,7,2.65,1,0,0.0,0.125,1.0574620909816441,33.81567816697393,0
288,2024-05-08,2,2,1,2,8,6.19,1,0,0.0,0.1111111111111111,2.4700718276137272,38.64648933368449,2
289,2024-03-20,5,0,4,3,8,9.0,1,0,0.0,0.1111111111111111,3.5913806863527538,38.64648933368449,2
290,2023-08-02,4,0,0,0,5,6.0,1,0,0.0,0.16666666666666666,2.3942537909018355,24.154055833552807,2
291,2023-05-01,3,1,0,5,3,7.58,1,1,85.81,0.25,8.024740622505986,14.492433500131686,1
292,2023-03-10,5,2,3,4,3,2.75,1,0,0.0,0.25,1.097366320830008,14.492433500131686,0
293,2023-06-02,1,1,4,0,8,6.71,0,1,83.89,0.0,7.677573822825219,38.64648933368449,1
294,2023-03-28,3,1,2,0,8,1.69,1,0,0.0,0.1111111111111111,0.6743814844373504,38.64648933368449,0
295,2023-02-14,3,2,3,0,2,7.95,0,0,0.0,0.0,3.172386272944933,9.661622333421123,2
296,2023-10-16,0,0,4,1,7,7.84,0,0,0.0,0.0,3.128491620111732,33.81567816697393,2
297,2023-01-11,4,0,1,0,3,4.53,1,0,0.0,0.25,1.8076616121308862,14.492433500131686,0
298,2024-05-23,5,0,4,3,8,4.6,0,0,0.0,0.0,1.8355945730247405,38.64648933368449,0
299,2023-04-03,2,1,4,5,4,4.21,1,0,0.0,0.2,1.6799680766161211,19.323244666842246,0
300,2023-11-21,0,1,2,4,12,5.18,1,1,137.01,0.07692307692307693,7.067039106145252,57.96973400052674,1
301,2024-08-20,2,0,4,4,9,7.64,0,0,0.0,0.0,3.048683160415004,43.47730050039505,2
302,2023-08-20,3,0,0,4,2,3.32,1,1,62.26,0.3333333333333333,6.324820430965683,9.661622333421123,1
303,2023-02-18,1,2,0,0,6,3.84,0,0,0.0,0.0,1.5323224261771748,28.98486700026337,0
304,2023-02-28,5,0,4,0,4,4.62,0,1,141.99,0.0,6.843575418994414,19.323244666842246,1
305,2023-12-14,4,0,4,5,3,5.19,0,0,0.0,0.0,2.071029529130088,14.492433500131686,0
306,2023-07-20,2,0,5,3,9,5.11,1,1,44.84,0.1,7.039106145251397,43.47730050039505,1
307,2024-12-27,0,1,4,0,9,8.74,0,0,0.0,0.0,3.4876296887470075,43.47730050039505,2
308,2024-01-21,5,0,2,4,5,2.48,1,0,0.0,0.16666666666666666,0.9896249002394254,24.154055833552807,0
309,2024-10-19,0,0,0,0,9,2.47,1,1,52.61,0.1,5.985634477254589,43.47730050039505,0
310,2024-03-12,2,2,0,3,6,3.98,0,0,0.0,0.0,1.5881883479648842,28.98486700026337,0
311,2023-03-11,2,1,3,5,9,2.07,1,0,0.0,0.1,0.8260175578611333,43.47730050039505,0
312,2023-03-18,1,0,2,0,5,8.32,1,1,26.74,0.16666666666666666,8.32003192338388,24.154055833552807,1
313,2024-11-29,3,2,1,2,3,5.51,0,0,0.0,0.0,2.1987230646448523,14.492433500131686,0
314,2024-08-20,0,1,1,1,4,8.14,1,1,234.85,0.2,8.248204309656824,19.323244666842246,1
315,2024-06-20,5,1,1,4,5,9.3,1,0,0.0,0.16666666666666666,3.7110933758978453,24.154055833552807,2
316,2024-11-25,4,2,0,0,11,9.75,0,1,43.28,0.0,8.890662410215484,53.138922833816174,1
317,2023-07-01,0,1,5,1,5,6.31,1,0,0.0,0.16666666666666666,2.517956903431764,24.154055833552807,2
318,2024-12-21,1,0,5,1,3,7.05,1,1,161.71,0.25,7.813248204309657,14.492433500131686,1
319,2023-08-10,0,0,4,2,10,9.26,0,0,0.0,0.0,3.6951316839584996,48.308111667105614,2
320,2024-12-21,1,1,3,1,10,7.51,1,1,82.71,0.09090909090909091,7.996807661612131,48.308111667105614,1
321,2024-08-29,0,0,3,1,5,6.15,1,1,95.55,0.16666666666666666,7.454110135674382,24.154055833552807,1
322,2023-03-12,3,0,2,1,4,2.31,0,0,0.0,0.0,0.9217877094972067,19.323244666842246,0
323,2024-04-29,0,1,1,3,5,5.18,1,0,0.0,0.16666666666666666,2.0670391061452515,24.154055833552807,0
324,2024-07-21,0,0,2,2,5,5.03,0,1,47.53,0.0,7.007182761372706,24.154055833552807,1
325,2024-01-11,4,1,5,4,5,4.15,0,0,0.0,0.0,1.6560255387071032,24.154055833552807,0
326,2024-02-28,4,0,3,3,3,6.23,0,1,61.58,0.0,7.486033519553073,14.492433500131686,1
327,2024-03-14,1,0,4,1,5,8.26,1,0,0.0,0.16666666666666666,3.2960893854748603,24.154055833552807,2
328,2024-05-17,5,1,3,2,9,7.36,1,0,0.0,0.1,2.9369513168395853,43.47730050039505,2
329,2023-08-15,1,0,4,1,9,6.19,1,0,0.0,0.1,2.4700718276137272,43.47730050039505,2
330,2024-07-04,5,0,4,3,6,9.45,1,0,0.0,0.14285714285714285,3.7709497206703912,28.98486700026337,2
331,2024-12-20,5,0,0,4,7,4.56,1,1,55.46,0.125,6.819632881085395,33.81567816697393,1
332,2024-12-02,2,0,0,2,3,10.96,1,1,265.65,0.25,9.373503591380686,14.492433500131686,1
333,2024-09-17,2,0,0,5,3,6.77,0,0,0.0,0.0,2.701516360734238,14.492433500131686,2
334,2023-11-24,5,1,1,4,4,2.67,0,1,5.01,0.0,6.065442936951317,19.323244666842246,0
335,2023-09-29,1,0,0,0,11,1.76,1,0,0.0,0.08333333333333333,0.7023144453312051,53.138922833816174,0
336,2023-05-23,0,0,1,4,5,1.83,1,0,0.0,0.16666666666666666,0.7302474062250599,24.154055833552807,0
337,2023-04-08,5,0,1,2,6,9.45,1,1,20.62,0.14285714285714285,8.77094972067039,28.98486700026337,1
338,2024-09-06,5,0,4,4,7,6.93,0,0,0.0,0.0,2.7653631284916202,33.81567816697393,2
339,2023-07-11,1,0,0,4,4,4.01,0,0,0.0,0.0,1.6001596169193935,19.323244666842246,0
340,2024-10-29,3,2,1,4,7,3.54,0,1,41.72,0.0,6.412609736632083,33.81567816697393,1
341,2023-04-15,3,2,0,1,5,1.96,0,1,85.13,0.0,5.782122905027933,24.154055833552807,1
342,2024-01-05,3,2,0,0,3,6.06,0,0,0.0,0.0,2.418196328810854,14.492433500131686,2
343,2024-04-16,4,1,4,4,5,3.37,0,0,0.0,0.0,1.3447725458898643,24.154055833552807,0
344,2023-07-14,5,2,3,5,3,7.71,0,0,0.0,0.0,3.076616121308859,14.492433500131686,2
345,2023-10-09,4,2,0,1,7,9.34,1,1,46.6,0.125,8.727055067837192,33.81567816697393,1
346,2024-09-19,0,1,0,2,5,7.56,0,0,0.0,0.0,3.016759776536313,24.154055833552807,2
347,2023-03-11,0,2,2,4,11,2.75,0,1,60.53,0.0,6.097366320830008,53.138922833816174,1
348,2023-11-07,2,1,4,4,4,6.19,1,1,123.76,0.2,7.470071827613728,19.323244666842246,1
349,2023-04-18,0,1,2,4,4,9.03,1,1,63.32,0.2,8.603351955307263,19.323244666842246,1
350,2023-09-04,4,2,1,3,2,6.9,0,0,0.0,0.0,2.753391859537111,9.661622333421123,2
351,2024-09-04,5,1,4,4,8,8.31,0,0,0.0,0.0,3.316041500399043,38.64648933368449,2
352,2024-10-18,1,2,5,3,6,4.96,1,1,36.16,0.14285714285714285,6.979249800478851,28.98486700026337,1
353,2023-03-01,4,0,5,1,5,7.79,0,0,0.0,0.0,3.1085395051875504,24.154055833552807,2
354,2024-12-10,4,1,1,2,7,9.1,0,1,70.33,0.0,8.631284916201118,33.81567816697393,1
355,2024-09-03,5,1,0,1,5,9.19,0,0,0.0,0.0,3.6671987230646446,24.154055833552807,2
356,2024-04-07,0,0,4,4,5,5.29,0,0,0.0,0.0,2.110933758978452,24.154055833552807,0
357,2023-08-25,3,0,2,4,5,7.79,0,0,0.0,0.0,3.1085395051875504,24.154055833552807,2
358,2023-04-13,1,1,1,4,10,5.01,1,1,55.38,0.09090909090909091,6.999201915403033,48.308111667105614,1
359,2023-01-06,0,2,0,4,7,8.33,0,0,0.0,0.0,3.3240223463687153,33.81567816697393,2
360,2024-10-12,1,0,0,4,7,3.86,0,0,0.0,0.0,1.5403032721468477,33.81567816697393,0
361,2024-05-29,3,2,3,0,6,5.65,0,1,61.4,0.0,7.254588986432562,28.98486700026337,1
362,2023-10-08,3,2,4,4,6,1.0,0,0,0.0,0.0,0.39904229848363926,28.98486700026337,0
363,2023-01-25,1,1,0,2,5,5.25,1,1,43.75,0.16666666666666666,7.094972067039106,24.154055833552807,1
364,2023-02-23,0,0,0,4,3,6.87,1,1,107.73,0.25,7.741420590582601,14.492433500131686,1
365,2023-08-27,0,0,2,3,5,7.9,0,1,26.62,0.0,8.15243415802075,24.154055833552807,1
366,2024-07-28,3,1,5,0,5,7.27,1,0,0.0,0.16666666666666666,2.9010375099760575,24.154055833552807,2
367,2024-09-21,3,1,3,5,4,4.9,1,0,0.0,0.2,1.9553072625698324,19.323244666842246,0
368,2023-05-04,5,0,1,4,7,7.06,0,1,54.06,0.0,7.817238627294493,33.81567816697393,1
369,2023-08-12,0,2,0,5,3,9.14,0,0,0.0,0.0,3.6472466081404633,14.492433500131686,2
370,2023-08-09,2,2,0,1,4,4.28,0,0,0.0,0.0,1.7079010375099761,19.323244666842246,0
371,2023-04-26,5,0,0,2,8,3.61,0,1,124.29,0.0,6.440542697525938,38.64648933368449,1
372,2023-05-15,2,2,1,4,4,10.53,1,1,72.86,0.2,9.201915403032721,19.323244666842246,1
373,2023-05-18,3,2,5,3,9,4.1,1,0,0.0,0.1,1.6360734237829209,43.47730050039505,0
374,2023-04-18,2,0,3,4,3,4.65,1,0,0.0,0.25,1.8555466879489226,14.492433500131686,0
375,2023-07-14,3,2,5,5,9,3.9,1,1,113.93,0.1,6.556264964086193,43.47730050039505,1
376,2024-02-25,0,0,2,0,5,2.81,0,0,0.0,0.0,1.1213088587390265,24.154055833552807,0
377,2024-06-05,4,1,2,0,3,9.39,1,0,0.0,0.25,3.747007182761373,14.492433500131686,2
378,2024-09-27,3,2,3,1,8,5.89,0,1,56.97,0.0,7.350359138068635,38.64648933368449,1
379,2024-11-04,0,2,2,2,6,7.21,1,1,83.28,0.14285714285714285,7.877094972067039,28.98486700026337,1
380,2024-06-13,4,1,3,5,6,5.67,0,0,0.0,0.0,2.2625698324022347,28.98486700026337,0
381,2023-12-03,5,1,4,3,5,3.9,1,1,34.61,0.16666666666666666,6.556264964086193,24.154055833552807,1
382,2024-09-07,1,1,3,4,4,6.57,0,0,0.0,0.0,2.62170790103751,19.323244666842246,2
383,2023-04-20,5,2,2,4,3,6.16,0,0,0.0,0.0,2.458100558659218,14.492433500131686,2
384,2024-02-13,5,1,4,4,7,7.11,0,1,63.34,0.0,7.8371907422186755,33.81567816697393,1
385,2024-06-11,5,1,0,2,9,6.66,0,0,0.0,0.0,2.657621707901038,43.47730050039505,2
386,2024-11-05,5,1,5,3,6,7.36,1,0,0.0,0.14285714285714285,2.9369513168395853,28.98486700026337,2
387,2023-04-21,1,0,2,3,6,8.19,0,0,0.0,0.0,3.2681564245810057,28.98486700026337,2
388,2023-05-17,4,1,3,1,2,6.39,0,0,0.0,0.0,2.549880287310455,9.661622333421123,2
389,2024-10-27,2,2,2,1,7,4.19,0,1,24.37,0.0,6.671987230646449,33.81567816697393,1
390,2023-09-20,3,0,1,4,8,6.27,0,0,0.0,0.0,2.501995211492418,38.64648933368449,2
391,2024-08-23,1,2,2,0,9,4.69,1,0,0.0,0.1,1.8715083798882683,43.47730050039505,0
392,2023-02-23,1,1,4,2,3,8.08,0,0,0.0,0.0,3.2242617717478055,14.492433500131686,2
393,2024-12-20,0,2,4,4,6,9.03,0,0,0.0,0.0,3.6033519553072626,28.98486700026337,2
394,2023-11-16,2,2,2,2,9,8.96,0,0,0.0,0.0,3.5754189944134085,43.47730050039505,2
395,2023-07-07,2,0,1,1,4,10.33,1,1,148.98,0.2,9.122106943335993,19.323244666842246,1
396,2023-10-19,3,0,0,0,6,5.85,0,0,0.0,0.0,2.3343974461292896,28.98486700026337,2
397,2024-06-12,3,1,5,5,6,5.85,1,1,17.53,0.14285714285714285,7.334397446129289,28.98486700026337,1
398,2023-09-10,5,1,3,4,6,3.98,0,0,0.0,0.0,1.5881883479648842,28.98486700026337,0
399,2024-08-29,1,2,4,5,4,7.06,0,1,157.14,0.0,7.817238627294493,19.323244666842246,1
400,2024-06-24,0,0,1,5,5,6.26,1,0,0.0,0.16666666666666666,2.498004788507582,24.154055833552807,2
401,2024-02-25,1,0,1,5,6,4.82,0,0,0.0,0.0,1.9233838786911415,28.98486700026337,0
402,2024-03-25,1,0,2,1,10,3.42,0,0,0.0,0.0,1.3647246608140462,48.308111667105614,0
403,2024-07-07,3,2,0,5,6,6.59,0,1,99.63,0.0,7.629688747007183,28.98486700026337,1
404,2023-10-21,0,1,1,0,6,3.1,0,0,0.0,0.0,1.2370311252992818,28.98486700026337,0
405,2023-01-16,5,0,5,0,6,10.21,0,1,102.45,0.0,9.074221867517958,28.98486700026337,1
406,2024-01-04,2,0,0,2,3,6.1,0,0,0.0,0.0,2.4341580207501994,14.492433500131686,2
407,2023-06-20,4,0,5,1,5,3.88,0,0,0.0,0.0,1.5482841181165206,24.154055833552807,0
408,2023-11-15,4,0,3,1,6,3.98,0,1,43.44,0.0,6.588188347964884,28.98486700026337,1
409,2024-03-07,2,1,2,2,4,3.48,1,0,0.0,0.2,1.3886671987230648,19.323244666842246,0
410,2023-06-24,3,0,2,1,4,7.01,1,1,96.14,0.2,7.797286512370311,19.323244666842246,1
411,2024-03-03,0,0,3,5,5,5.3,0,1,127.81,0.0,7.114924181963288,24.154055833552807,1
412,2024-06-23,3,2,4,5,5,4.16,0,0,0.0,0.0,1.6600159616919394,24.154055833552807,0
413,2024-09-29,4,2,2,0,6,8.74,0,0,0.0,0.0,3.4876296887470075,28.98486700026337,2
414,2023-06-07,4,2,1,1,6,3.66,0,0,0.0,0.0,1.4604948124501198,28.98486700026337,0
415,2023-10-30,3,0,4,4,4,7.76,1,1,25.07,0.2,8.096568236233042,19.323244666842246,1
416,2023-04-22,4,1,4,5,5,4.14,0,0,0.0,0.0,1.6520351157222666,24.154055833552807,0
417,2023-11-27,5,1,0,0,3,7.14,1,1,60.99,0.25,7.849162011173184,14.492433500131686,1
418,2023-05-26,5,1,5,5,5,3.4,0,0,0.0,0.0,1.3567438148443736,24.154055833552807,0
419,2023-05-06,4,1,5,5,10,4.74,0,0,0.0,0.0,1.8914604948124503,48.308111667105614,0
420,2024-10-07,5,0,4,5,4,4.5,1,1,103.37,0.2,6.795690343176377,19.323244666842246,1
421,2024-01-16,1,2,0,5,4,9.32,1,1,61.28,0.2,8.719074221867519,19.323244666842246,1
422,2024-10-19,3,2,0,1,5,8.0,0,0,0.0,0.0,3.192338387869114,24.154055833552807,2
423,2023-07-10,4,1,3,4,5,6.0,1,0,0.0,0.16666666666666666,2.3942537909018355,24.154055833552807,2
424,2023-03-14,0,0,5,4,8,8.3,1,1,27.62,0.1111111111111111,8.312051077414207,38.64648933368449,1
425,2023-01-13,3,1,3,5,6,5.43,0,0,0.0,0.0,2.1667996807661614,28.98486700026337,0
426,2024-12-26,0,0,2,3,6,6.84,1,0,0.0,0.14285714285714285,2.7294493216280924,28.98486700026337,2
427,2024-09-03,0,2,2,2,4,6.53,0,0,0.0,0.0,2.605746209098165,19.323244666842246,2
428,2024-08-14,0,2,3,0,11,10.44,0,0,0.0,0.0,4.166001596169194,53.138922833816174,2
429,2024-04-26,2,0,5,3,3,6.02,0,0,0.0,0.0,2.4022346368715084,14.492433500131686,2
430,2024-07-19,4,0,0,4,10,7.11,0,0,0.0,0.0,2.8371907422186755,48.308111667105614,2
431,2023-10-10,1,2,2,2,4,5.27,1,1,21.35,0.2,7.102952913008779,19.323244666842246,1
432,2024-11-29,5,1,4,2,9,9.39,0,1,41.29,0.0,8.747007182761372,43.47730050039505,1
433,2024-12-18,0,1,5,0,5,6.67,1,1,69.82,0.16666666666666666,7.6616121308858744,24.154055833552807,1
434,2023-01-01,0,0,1,5,4,6.7,0,0,0.0,0.0,2.6735833998403837,19.323244666842246,2
435,2024-12-04,2,0,5,3,5,7.99,0,0,0.0,0.0,3.1883479648842776,24.154055833552807,2
436,2023-01-22,1,1,5,0,6,9.41,1,0,0.0,0.14285714285714285,3.7549880287310455,28.98486700026337,2
437,2024-04-26,3,0,0,1,5,8.23,0,1,8.22,0.0,8.284118116520352,24.154055833552807,1
438,2024-09-03,1,0,4,1,10,5.83,1,1,64.08,0.09090909090909091,7.326416600159617,48.308111667105614,1
439,2024-03-14,4,1,3,0,4,8.51,0,0,0.0,0.0,3.39584996009577,19.323244666842246,2
440,2023-10-22,1,1,2,3,6,5.1,0,1,105.99,0.0,7.035115722266561,28.98486700026337,1
441,2024-05-20,4,1,3,4,7,2.28,0,0,0.0,0.0,0.9098164405426976,33.81567816697393,0
442,2024-11-21,4,0,2,2,3,6.23,0,0,0.0,0.0,2.486033519553073,14.492433500131686,2
443,2024-11-27,2,2,1,3,7,3.77,0,1,59.2,0.0,6.50438946528332,33.81567816697393,1
444,2024-02-02,5,0,4,1,7,5.35,1,0,0.0,0.125,2.1348762968874704,33.81567816697393,0
445,2024-04-21,5,2,4,1,5,4.41,0,0,0.0,0.0,1.7597765363128492,24.154055833552807,0
446,2024-09-03,4,1,1,1,8,1.0,0,0,0.0,0.0,0.39904229848363926,38.64648933368449,0
447,2023-11-23,3,0,2,0,8,5.51,1,0,0.0,0.1111111111111111,2.1987230646448523,38.64648933368449,0
448,2023-04-07,3,0,4,0,5,4.11,0,0,0.0,0.0,1.6400638467677575,24.154055833552807,0
449,2024-12-04,1,0,0,1,7,9.14,1,1,60.27,0.125,8.647246608140463,33.81567816697393,1
450,2024-11-11,2,0,2,0,7,3.2,0,0,0.0,0.0,1.276935355147646,33.81567816697393,0
451,2023-05-06,3,0,3,5,10,8.64,0,0,0.0,0.0,3.4477254588986437,48.308111667105614,2
452,2024-03-17,2,2,5,2,4,3.78,0,0,0.0,0.0,1.5083798882681565,19.323244666842246,0
453,2024-03-02,2,1,3,0,4,8.29,0,0,0.0,0.0,3.3080606544293696,19.323244666842246,2
454,2023-05-10,1,0,4,2,5,9.75,1,0,0.0,0.16666666666666666,3.8906624102154828,24.154055833552807,2
455,2024-11-25,2,0,0,4,5,9.24,1,0,0.0,0.16666666666666666,3.6871508379888267,24.154055833552807,2
456,2023-01-14,5,0,3,2,7,5.52,0,1,12.27,0.0,7.202713487629689,33.81567816697393,1
457,2024-12-29,1,2,2,5,8,2.41,1,1,38.02,0.1111111111111111,5.96169193934557,38.64648933368449,0
458,2024-12-12,1,1,5,4,8,9.34,0,1,28.88,0.0,8.727055067837192,38.64648933368449,1
459,2023-05-28,0,2,3,3,5,5.77,0,1,194.89,0.0,7.302474062250599,24.154055833552807,1
460,2024-04-03,3,1,5,3,10,3.23,0,0,0.0,0.0,1.288906624102155,48.308111667105614,0
461,2023-05-10,5,2,3,1,9,3.64,0,1,50.2,0.0,6.452513966480447,43.47730050039505,1
462,2024-01-08,3,1,0,0,6,4.45,1,1,53.23,0.14285714285714285,6.7757382282521945,28.98486700026337,1
463,2024-06-18,2,2,4,0,4,3.44,0,0,0.0,0.0,1.372705506783719,19.323244666842246,0
464,2023-09-24,0,2,0,1,7,6.14,1,0,0.0,0.125,2.450119712689545,33.81567816697393,2
465,2024-05-30,1,0,0,4,6,4.21,0,1,42.21,0.0,6.679968076616121,28.98486700026337,1
466,2024-03-16,5,0,2,0,6,3.98,1,0,0.0,0.14285714285714285,1.5881883479648842,28.98486700026337,0
467,2024-04-21,2,2,5,4,7,5.51,0,1,121.79,0.0,7.198723064644852,33.81567816697393,1
468,2024-12-01,1,1,5,5,4,9.29,0,0,0.0,0.0,3.7071029529130084,19.323244666842246,2
469,2024-12-12,3,0,1,0,5,6.72,1,1,149.2,0.16666666666666666,7.681564245810056,24.154055833552807,1
470,2024-08-08,3,1,5,4,5,5.7,0,0,0.0,0.0,2.274541101356744,24.154055833552807,0
471,2023-12-09,3,2,2,5,2,8.36,0,0,0.0,0.0,3.3359936153232246,9.661622333421123,2
472,2023-08-14,1,2,1,0,8,5.57,0,1,76.74,0.0,7.222665602553871,38.64648933368449,1
473,2024-06-08,1,2,0,2,7,8.12,0,1,65.52,0.0,8.240223463687151,33.81567816697393,1
474,2023-01-05,2,2,0,3,3,4.62,0,0,0.0,0.0,1.8435754189944134,14.492433500131686,0
475,2024-11-28,4,2,1,5,3,5.79,1,0,0.0,0.25,2.3104549082202714,14.492433500131686,0
476,2023-10-09,5,1,1,2,5,6.79,0,0,0.0,0.0,2.7094972067039107,24.154055833552807,2
477,2024-04-03,4,2,2,5,5,6.38,1,0,0.0,0.16666666666666666,2.5458898643256185,24.154055833552807,2
478,2024-12-10,0,1,2,3,4,6.59,0,0,0.0,0.0,2.629688747007183,19.323244666842246,2
479,2023-08-25,0,0,1,5,9,1.0,1,1,74.24,0.1,5.399042298483639,43.47730050039505,0
480,2024-04-26,1,2,3,4,12,7.3,0,0,0.0,0.0,2.9130087789305668,57.96973400052674,2
481,2023-11-03,4,0,1,0,5,7.62,0,0,0.0,0.0,3.0407023144453316,24.154055833552807,2
482,2023-04-11,4,2,4,2,6,4.82,1,0,0.0,0.14285714285714285,1.9233838786911415,28.98486700026337,0
483,2023-07-26,0,2,5,2,5,8.84,1,0,0.0,0.16666666666666666,3.5275339185953714,24.154055833552807,2
484,2023-09-08,4,1,4,1,4,9.37,0,0,0.0,0.0,3.7390263367917,19.323244666842246,2
485,2023-07-18,2,0,5,1,7,8.0,0,1,5.66,0.0,8.192338387869114,33.81567816697393,1
486,2024-04-05,0,2,3,4,7,4.97,1,0,0.0,0.125,1.9832402234636872,33.81567816697393,0
487,2024-08-10,3,2,0,3,7,6.03,0,0,0.0,0.0,2.406225059856345,33.81567816697393,2
488,2023-11-29,4,0,0,1,7,6.96,0,0,0.0,0.0,2.7773343974461295,33.81567816697393,2
489,2024-05-21,0,0,3,5,10,6.56,0,0,0.0,0.0,2.6177174780526737,48.308111667105614,2
490,2024-12-25,0,1,5,5,2,4.98,0,0,0.0,0.0,1.9872306464485237,9.661622333421123,0
491,2024-03-20,2,2,5,3,6,8.78,1,0,0.0,0.14285714285714285,3.503591380686353,28.98486700026337,2
492,2023-04-05,0,2,0,1,11,6.65,1,0,0.0,0.08333333333333333,2.6536312849162016,53.138922833816174,2
493,2024-08-27,1,1,0,1,9,5.84,1,0,0.0,0.1,2.3304070231444536,43.47730050039505,2
494,2024-01-08,2,2,5,2,3,8.18,1,1,69.04,0.25,8.26416600159617,14.492433500131686,1
495,2023-09-15,4,0,3,3,9,7.12,1,1,298.65,0.1,7.841181165203512,43.47730050039505,1
496,2023-11-03,4,0,3,3,3,5.92,1,0,0.0,0.25,2.3623304070231446,14.492433500131686,2
497,2023-12-10,5,1,2,4,4,6.35,1,0,0.0,0.2,2.533918595371109,19.323244666842246,2
498,2024-10-21,3,2,4,1,5,1.8,1,0,0.0,0.16666666666666666,0.7182761372705506,24.154055833552807,0
499,2023-05-26,1,1,0,4,6,7.56,1,0,0.0,0.14285714285714285,3.016759776536313,28.98486700026337,2
500,2024-05-22,1,1,4,0,8,5.82,1,1,8.98,0.1111111111111111,7.322426177174781,38.64648933368449,1
501,2023-05-30,5,1,3,1,4,4.81,1,0,0.0,0.2,1.9193934557063046,19.323244666842246,0
502,2023-05-15,1,1,0,0,5,5.86,0,0,0.0,0.0,2.3383878691141264,24.154055833552807,2
503,2023-05-02,3,0,5,1,3,6.73,1,0,0.0,0.25,2.685554668794893,14.492433500131686,2
504,2023-04-29,0,1,1,5,2,9.21,1,0,0.0,0.3333333333333333,3.6751795690343183,9.661622333421123,2
505,2024-02-20,4,2,1,3,4,4.2,0,0,0.0,0.0,1.6759776536312851,19.323244666842246,0
506,2024-06-02,1,1,5,0,5,7.6,0,0,0.0,0.0,3.0327214684756583,24.154055833552807,2
507,2023-10-04,5,0,0,5,6,7.87,0,0,0.0,0.0,3.1404628890662414,28.98486700026337,2
